code,artist,title,url,notes
9901342,Dream Theater,Innocence Faded,https://www.youtube.com/watch?v=kLY-u6cxkGU,
9901343,Dream Theater,Lines In The Sand,https://www.youtube.com/watch?v=wVjztGTECjk,
9901344,Dream Theater,Metropolis Pt 1,https://www.youtube.com/watch?v=gXvA_UAYmsQ,
9901345,Dream Theater,Never Enough,https://www.youtube.com/watch?v=a6JQ_7XquD8,
9901346,Dream Theater,One Last Time,https://www.youtube.com/watch?v=rs5WmodZyk0,
9901347,Dream Theater,Pull Me Under,https://www.youtube.com/watch?v=w4zfEnPVDU4,
9901348,Dream Theater,Raise The Knife,https://www.youtube.com/watch?v=lHW0G8rffIY,UVR
9901349,Dream Theater,Solitary Shell,https://www.youtube.com/watch?v=UPhkzcquZZw,UVR
9901350,Dream Theater,Strange Deja Vu,https://www.youtube.com/watch?v=Fhm0ZrRX7YY,
9901351,Dream Theater,Surrounded,https://www.youtube.com/watch?v=gnL78Zm_PKg,
9901352,Dream Theater,Take Away My Pain,https://www.youtube.com/watch?v=uN6lMn90c6s,
9901353,Dream Theater,The Silent Man,https://www.youtube.com/watch?v=Tjb46Rd6Doc,
9901354,Dream Theater,The Spirit Carries On,https://www.youtube.com/watch?v=nNTrwqTAV5E,
9901355,Dream Theater,This Dying Soul,https://www.youtube.com/watch?v=7QzgLP9JJkM,UVR
9901356,Dream Theater,Under A Glass Moon,https://www.youtube.com/watch?v=guQR8EjTwW8,
9901357,Dua Lipa,Don't Start Now,https://www.youtube.com/watch?v=8yp9HAKWYr0,Original Key
9901358,Dua Lipa,IDGAF,https://www.youtube.com/watch?v=r5FiUzGDuzw,Original Key
9901359,Dua Lipa,Levitating,https://www.youtube.com/watch?v=f41XKolO1CM,Original Key
9901360,Dua Lipa,New Rules,https://www.youtube.com/watch?v=P0K2Odvtwxg,Original Key
9901361,Dua Lipa,Training Season,https://www.youtube.com/watch?v=uTHGdcduNLU,Original Key
9901362,Duncan Laurence,Arcade,https://www.youtube.com/watch?v=j4CiPcsM8hs,Original Key
9901363,Dylan Matthew and SLANDER,LOVE IS GONE,https://www.youtube.com/watch?v=5rpm4mSazUc,
9901364,Dylan Matthew SLANDER,Love Is Gone (Acoustic),https://www.youtube.com/watch?v=NZLscNpcgTY,"Original Key, Acoustic"
9901365,"Dylan Matthew, SLANDER",Love Is Gone (Acoustic),https://www.youtube.com/watch?v=nCwFvsHoDnA,"Lower Key, Acoustic"
9901366,"Dylan Matthew, SLANDER",Love Is Gone (Acoustic),https://www.youtube.com/watch?v=1E9QlXTewfg,"Higher Key, Acoustic"
9901367,Ed Sheeran,Azizam,https://www.youtube.com/watch?v=g1_MzupRBmc,Original Key
9901368,Ed Sheeran,Bad Habits,https://www.youtube.com/watch?v=z89uEVhWrq8,Original Key
9901369,Ed Sheeran,Perfect,https://www.youtube.com/watch?v=5QBn1B-6cPc,Original Key
9901370,Ed Sheeran,Perfect,https://www.youtube.com/watch?v=6JrLkb7neqA,Original Key
9901371,Ed Sheeran,PERFECT,https://www.youtube.com/watch?v=dUZqHuKmuYM,
9901372,Ed Sheeran,Sapphire,https://www.youtube.com/watch?v=k7niKqI1-M0,Original Key
9901373,Ed Sheeran,Shape of You,https://www.youtube.com/watch?v=f5hEWF8F2Vg,Higher Key
9901374,Ed Sheeran,Shape of You,https://www.youtube.com/watch?v=m4Wt8OiuVJ8,Lower Key
9901375,Ed Sheeran,Shape of You,https://www.youtube.com/watch?v=JCzrreF9TCI,Original Key
9901376,"Ed Sheeran, Pokémon",Celestial,https://www.youtube.com/watch?v=a78YwYSNwRw,Original Key
9901377,Eddie Peregrina,ALAALA AY IKAW,https://www.youtube.com/watch?v=KMPfAiWLicw,
9901378,Eddie Peregrina,BAKAS NG LUMIPAS,https://www.youtube.com/watch?v=sTCc_Zo8RjA,
9901379,Eddie Peregrina,SINCE YOU'VE BEEN GONE,https://www.youtube.com/watch?v=5c09LVVJbbs,
9901380,Eddie Peregrina,WHAT AM I LIVING FOR,https://www.youtube.com/watch?v=Zk_Cta3nTn0,
9901381,Electric Light Orchestra,MIDNIGHT BLUE,https://www.youtube.com/watch?v=LQNaqFNxo40,
9901382,Elias J. TV COVER,BOLIVIAZ RIDDIM,https://www.youtube.com/watch?v=THBCGfDjTxA,
9901383,Ella May Saison,TILL MY HEARTACHES END,https://www.youtube.com/watch?v=_Vnd8eP1TMc,
9901384,Ellie Goulding,Love Me Like You Do,https://www.youtube.com/watch?v=pwj8mAWK9CI,Lower Key
9901385,Ellie Goulding,Love Me Like You Do,https://www.youtube.com/watch?v=vwKm5OnIVOE,Higher Key
9901386,Ellie Goulding,Love Me Like You Do,https://www.youtube.com/watch?v=HJHM7n7Jsco,Original Key
9901387,Elton John,CAN YOU FEEL THE LOVE TONIGHT,https://www.youtube.com/watch?v=bbeMVcJ98iw,
9901388,ELTON JOHN,SKYLINE PIGEON,https://www.youtube.com/watch?v=hcmP9UQXPD8,
9901389,Elvis Presley Piano,Can't Help Falling in Love,https://www.youtube.com/watch?v=v16kXAW_70U,"Higher Key, Piano"
9901390,Elvis Presley Piano,Can't Help Falling in Love,https://www.youtube.com/watch?v=NPUp4AOwqys,"Lower Key, Piano"
9901391,Elvis Presley Piano,Can't Help Falling in Love,https://www.youtube.com/watch?v=2QXYrut1PLs,"Original Key, Piano"
9901392,Eminem,Lose Yourself,https://www.youtube.com/watch?v=F-p2BQ4H1nA,Original Key
9901393,Eminem,Not Afraid,https://www.youtube.com/watch?v=GDC2p7S6-jY,Original Key
9901394,"Eminem, Snoop Dogg",From the D 2 the LBC,https://www.youtube.com/watch?v=6TXl51PkGeQ,Original Key
9901395,Engelbert Humperdinck,A MAN WITHOUT LOVE,https://www.youtube.com/watch?v=M2ouTkZIWHM,
9901396,Engelbert Humperdinck,IL MONDO,https://www.youtube.com/watch?v=UZKjy9deMxw,
9901397,Engelbert Humperdinck,LOVE ME WITH ALL OF YOUR HEART,https://www.youtube.com/watch?v=zLLa5XUiIlA,
9901398,Engelbert Humperdinck,TEN GUITARS,https://www.youtube.com/watch?v=IGRYpxg1H8k,
9901399,Engelbert Humperdinck,THE WAY IT USED TO BE,https://www.youtube.com/watch?v=DGMY4RKKwoE,
9901400,England Dan & John Ford Coley,I'D REALLY LOVE TO SEE YOU TONIGHT,https://www.youtube.com/watch?v=zJFwpRqqW7Y,
9901401,England Dan & John Ford Coley,JUST TELL ME YOU LOVE ME,https://www.youtube.com/watch?v=wAebLIv6tjk,
9901402,Eraserheads,LIGAYA,https://www.youtube.com/watch?v=e_pEIlMvx4A,
9901403,Eraserheads,SPOLIARIUM,https://www.youtube.com/watch?v=U28GARvSqWo,
9901404,Eric Clapton,TEARS IN HEAVEN,https://www.youtube.com/watch?v=OmluDWBnkAQ,
9901405,Eric Clapton,WONDERFUL TONIGHT,https://www.youtube.com/watch?v=wYjxFKkwsPI,
9901406,Europe,CARRIE,https://www.youtube.com/watch?v=ZYAC2n64GX4,
9901407,Europe,The Final Countdown,https://www.youtube.com/watch?v=2QxNCFLsY2E,Original Key
9901408,Evanescence,Bring Me to Life,https://www.youtube.com/watch?v=0iZY6mzesvg,Original Key
9901409,Extreme,More Than Words,https://www.youtube.com/watch?v=MVZfCINSUbM,Original Key
9901410,Faith Hill,THERE YOU'LL BE,https://www.youtube.com/watch?v=AITilcKuVHU,
9901411,Father & Son,MISS NA MISS KITA,https://www.youtube.com/watch?v=R27qkuLgsMc,
9901412,Father & Sons,SIGAW NG PUSO,https://www.youtube.com/watch?v=8mTrnEp3pyE,
9901413,Fetty Wap,Again,https://www.youtube.com/watch?v=TPmfk0r4qcM,Original Key
9901414,Fifth Harmony,Work From Home,https://www.youtube.com/watch?v=Wa0xnLMdQGY,Original Key
9901415,FIFTY FIFTY,CUPID (Twin Ver.),https://www.youtube.com/watch?v=ExXNrvABVvU,Original Key
9901416,FINNEAS,Break My Heart Again,https://www.youtube.com/watch?v=3kiaBC508Bc,Original Key
9901417,Fleetwood Mac,Don't Stop,https://www.youtube.com/watch?v=My0ZtzCJ1y0,UVR
9901418,Fleetwood Mac,Gold Dust Woman,https://www.youtube.com/watch?v=OpLTLGvwBFQ,UVR
9901419,Fleetwood Mac,Hypnotized,https://www.youtube.com/watch?v=yG4yQvGpPIE,UVR
9901420,Fleetwood Mac,Landslide,https://www.youtube.com/watch?v=0QT5bJtH1Kw,UVR
9901421,Fleetwood Mac,Say You Love Me,https://www.youtube.com/watch?v=9H5Y4iKf7CA,UVR
9901422,Fleetwood Mac,You Make Loving Fun,https://www.youtube.com/watch?v=QD0XP8n60LQ,UVR
9901423,Florante,HANDOG,https://www.youtube.com/watch?v=Fam638YWJBI,
9901424,Foo Fighters,Arlandria,https://www.youtube.com/watch?v=DneFzeDst2Y,
9901425,Foo Fighters,Aurora,https://www.youtube.com/watch?v=N7kp990NDQE,UVR
9901426,Foo Fighters,Big Me,https://www.youtube.com/watch?v=-4JdcA32QvY,UVR
9901427,Foo Fighters,Breakout,https://www.youtube.com/watch?v=CjEopj_Mxk0,
9901428,Foo Fighters,DOA,https://www.youtube.com/watch?v=EIREp4ryNCY,
9901429,Foo Fighters,February Stars,https://www.youtube.com/watch?v=rkCeZDPfndA,UVR
9901430,Foo Fighters,Good Grief,https://www.youtube.com/watch?v=a9QiCq67tTw,UVR
9901431,Foo Fighters,I'll Stick Around,https://www.youtube.com/watch?v=3-tEXm9xCqo,UVR
9901432,Foo Fighters,Low,https://www.youtube.com/watch?v=3Docs8YExkY,UVR
9901433,Foo Fighters,Monkey Wrench,https://www.youtube.com/watch?v=1I3t-HNQq40,
9901434,Foo Fighters,Next Year,https://www.youtube.com/watch?v=6chO_DwhmlA,UVR
9901435,Foo Fighters,Resolve,https://www.youtube.com/watch?v=PU2t-ke72Ss,
9901436,Foo Fighters,Run,https://www.youtube.com/watch?v=uBWn5SNkrSI,
9901437,Foo Fighters,Something From Nothing,https://www.youtube.com/watch?v=qkrUI3lUbwY,
9901438,Foo Fighters,This Is A Call,https://www.youtube.com/watch?v=_Y0Hpt1cS20,
9901439,Foo Fighters,Waiting On A War,https://www.youtube.com/watch?v=Yr_HTI5uBHk,
9901440,Foo Fighters,Walking After You,https://www.youtube.com/watch?v=oFUpURUZUW4,
9901441,Foreigner,Dirty White Boy,https://www.youtube.com/watch?v=iJxBITkgPtQ,
9901442,Foreigner,Hot Blooded,https://www.youtube.com/watch?v=jrlBZnQiaZI,
9901443,Foreigner,I WANNA KNOW WHAT LOVE IS,https://www.youtube.com/watch?v=AI6czrCiEpg,
9901444,Foreigner,Waiting For A Girl Like You,https://www.youtube.com/watch?v=0EtVj4kOpZc,
9901445,Foster The People,Best Friend,https://www.youtube.com/watch?v=VHOjj7EKPrs,
9901446,Foster The People,Don't Stop (Color On The Walls),https://www.youtube.com/watch?v=n1yjRfBnSkA,
9901447,Foster The People,Helena Beat,https://www.youtube.com/watch?v=hFNK9IapsBM,
9901448,Fra Lippo Lippi,EVERYTIME I SEE YOU,https://www.youtube.com/watch?v=naHqKkb79oA,
9901449,Fra Lippo Lippi,LATER,https://www.youtube.com/watch?v=FNE5SQuf89Q,
9901450,Fra Lippo Lippi,STITCHES AND BURNS,https://www.youtube.com/watch?v=bRpHLsjsrEI,
9901451,Fra Lippo Lippi,STITCHES AND BURNS,https://www.youtube.com/watch?v=gJj1BX42JPM,
9901452,Frank Sinatra,FLY ME TO THE MOON,https://www.youtube.com/watch?v=D7todHnaLj8,
9901453,Fred Panopio,KAWAWANG COWBOY,https://www.youtube.com/watch?v=XAz0r1o5Agk,
9901454,Freddie Aguilar,ANAK,https://www.youtube.com/watch?v=NySJv7bOS0M,
9901455,Freddie Aguilar,HIMIG,https://www.youtube.com/watch?v=d0-gkiqcF-k,
9901456,Freddie Aguilar,IPAGLALABAN KO,https://www.youtube.com/watch?v=DgZt0XYNn4o,
9901457,Freddie Aguilar,KUMUSTA KA AKING MAHAL,https://www.youtube.com/watch?v=MygyyURW7NI,
9901458,Freddie Aguilar,MAGDALENA,https://www.youtube.com/watch?v=67MlyauCE1g,
9901459,Freddie Aguilar,MINAMAHAL KITA,https://www.youtube.com/watch?v=QxYxg9irf6w,
9901460,Freddie Aguilar,PROBLEMA,https://www.youtube.com/watch?v=1_zEe0tmP5w,
9901461,Freddie Aguilar,SA KABUKIRAN,https://www.youtube.com/watch?v=7lZIpsfW4fg,
9901462,Freddie Aguilar,SA KUKO NG AGILA,https://www.youtube.com/watch?v=Ibl_OMVRYvo,
9901463,Freestyle,BEFORE I LET YOU GO,https://www.youtube.com/watch?v=b6i5cNAb-as,
9901464,FROZEN Idina Menzel,Let It Go,https://www.youtube.com/watch?v=CSmaRJ5O9nQ,Original Key
9901465,G-DRAGON feat. Anderson .Paak,TOO BAD,https://www.youtube.com/watch?v=hv8NN7A_rao,Original Key
9901466,Gabriella,NATATAWA AKO,https://www.youtube.com/watch?v=kIV5lDiGTsA,
9901467,Ganny Brown,LOWBAT NA BA,https://www.youtube.com/watch?v=F4d6_55NiOI,
9901468,Gary Valenciano,NATUTULOG BA ANG DIYOS,https://www.youtube.com/watch?v=UjXOn8Gbt10,
9901469,Gayle,abcdefu,https://www.youtube.com/watch?v=OBBBOFlt7FI,Original Key
9901470,Genesis,Hold On My Heart,https://www.youtube.com/watch?v=wrqBAgrrDMw,UVR
9901471,Genesis,Home By The Sea,https://www.youtube.com/watch?v=ufeRKdy8Whc,UVR
9901472,Genesis,In Too Deep,https://www.youtube.com/watch?v=Kr3lDJ0ajGo,UVR
9901473,George Benson,IN YOUR EYES,https://www.youtube.com/watch?v=HNeerbJbk00,
9901474,George Benson,NOTHING'S GONNA CHANGE MY LOVE FOR YOU,https://www.youtube.com/watch?v=t6-k_SFr_38,Lower Key
9901475,George Benson,NOTHING'S GONNA CHANGE MY LOVE FOR YOU,https://www.youtube.com/watch?v=5PCH5TKhc88,
9901476,George Michael,Careless Whisper,https://www.youtube.com/watch?v=NgsfuwjPlCY,Original Key
9901477,Gigi Perez,Sailor Song,https://www.youtube.com/watch?v=qNnu9Y0cxEw,Original Key
9901478,Gino Padilla,CLOSER YOU AND I,https://www.youtube.com/watch?v=T70tn_IAgcU,
9901479,Gino Padilla,GUSTO KITA,https://www.youtube.com/watch?v=tyB0dienKyc,
9901480,girl in red,Body And Mind,https://www.youtube.com/watch?v=5ywMrTEAts4,
9901481,girl in red,dead girl in the pool,https://www.youtube.com/watch?v=O8QZGZuAINU,
9901482,girl in red,forget her,https://www.youtube.com/watch?v=_xs2g-tchzw,
9901483,girl in red,i'll die anyway,https://www.youtube.com/watch?v=XzBlmBoCCWI,
9901484,girl in red,Rue,https://www.youtube.com/watch?v=azEuCL_NLrc,
9901485,girl in red,serotonin,https://www.youtube.com/watch?v=iDkWOjYL_Uc,
9901486,girl in red,summer depression,https://www.youtube.com/watch?v=f8nN2j05hII,
9901487,girl in red,watch you sleep,https://www.youtube.com/watch?v=4DbZpCFDxjQ,
9901488,Giveon,HEARTBREAK ANNIVERSARY,https://www.youtube.com/watch?v=KKpZdWeTrqg,Original Key
9901489,Glass Animals,Heat Waves,https://www.youtube.com/watch?v=qeSYbqsZ4XA,Original Key
9901490,Gloc 9 ft. Jeazell Grutas,UPUAN,https://www.youtube.com/watch?v=hNxtaockzPY,
9901491,Gloria Gaynor,I WILL SURVIVE,https://www.youtube.com/watch?v=KmgBM3AoNL4,
9901492,Gnarls Barkley,Crazy,https://www.youtube.com/watch?v=yUn2x984dwk,
9901493,Gojira,Silvera,https://www.youtube.com/watch?v=m1FGiluE_0c,
9901494,Gojira,The Shooting Star,https://www.youtube.com/watch?v=_Z6Ve5hCOd4,
9901495,Goo Goo Dolls,Black Balloon,https://www.youtube.com/watch?v=-Y8GwFRKiPY,UVR
9901496,Goo Goo Dolls,IRIS,https://www.youtube.com/watch?v=crtuU2h6GPc,
9901497,Goo Goo Dolls,Slide,https://www.youtube.com/watch?v=iI3UpBTGCP4,UVR
9901498,Gorillaz,Empire Ants,https://www.youtube.com/watch?v=4uo6Vr6ur5c,
9901499,Gorillaz,Kids With Guns,https://www.youtube.com/watch?v=ynaogZg9bD4,UVR
9901500,Gorillaz,Rhinestone Eyes,https://www.youtube.com/watch?v=2jfUkaz9-r4,
9901501,Gotye ft Kimbra,Somebody That I Used To Know,https://www.youtube.com/watch?v=FEVNzo810uE,Original Key
9901502,Grateful Dead,Alabama Getaway,https://www.youtube.com/watch?v=TdIahw4FjP4,
9901503,Grateful Dead,Hell In A Bucket,https://www.youtube.com/watch?v=ObHOxAV3170,
9901504,Grateful Dead,Scarlet Begonias,https://www.youtube.com/watch?v=zaGTDFa_498,
9901505,Grateful Dead,Sugar Magnolia,https://www.youtube.com/watch?v=opvVrADJfuo,
9901506,Grateful Dead,Truckin,https://www.youtube.com/watch?v=E1Xi_a2qdR8,
9901507,Green Day,21 Guns,https://www.youtube.com/watch?v=rZJwmocTO-4,
9901508,Green Day,86,https://www.youtube.com/watch?v=CCy8z4Yy7vc,
9901509,Green Day,American Eulogy,https://www.youtube.com/watch?v=isNG2exineU,
9901510,Green Day,American Idiot,https://www.youtube.com/watch?v=Wz6FullCRwQ,
9901511,Green Day,Are We The Waiting - St Jimmy,https://www.youtube.com/watch?v=DtY6rsOXrjI,
9901512,Green Day,Bang Bang,https://www.youtube.com/watch?v=F0XZuZCCSf0,
9901513,Green Day,Basket Case,https://www.youtube.com/watch?v=v1E0bVAIixI,
9901514,Green Day,Before The Lobotomy,https://www.youtube.com/watch?v=tWBYxkgNBOk,
9901515,Green Day,Brain Stew - Jaded,https://www.youtube.com/watch?v=J2oXjiWNrdw,
9901516,Green Day,Burnout,https://www.youtube.com/watch?v=J5plSynB-t8,
9901517,Green Day,Dilemma,https://www.youtube.com/watch?v=wXpIzkHbpOk,
9901518,Green Day,East Jesus Nowhere,https://www.youtube.com/watch?v=DHobeBZpDr4,
9901519,Green Day,Geek Stink Breath,https://www.youtube.com/watch?v=-0IVoPgDD_c,
9901520,Green Day,Good Riddance (Time Of Your Life),https://www.youtube.com/watch?v=9z_xdsRP060,
9901521,Green Day,Hitchin' A Ride,https://www.youtube.com/watch?v=71V45tDnpSU,
9901522,Green Day,Hold On,https://www.youtube.com/watch?v=NAN20Y69-GA,
9901523,Green Day,Homecoming,https://www.youtube.com/watch?v=PPPl-Ki0ZpY,
9901524,Green Day,Jesus Of Suburbia,https://www.youtube.com/watch?v=fhqYDOrXXd4,
9901525,Green Day,King For A Day,https://www.youtube.com/watch?v=na2F8aEPwHA,
9901526,Green Day,Know Your Enemy,https://www.youtube.com/watch?v=YcBEJEFpSgU,
9901527,Green Day,Last Of The American Girls,https://www.youtube.com/watch?v=KC5y2cP_5CA,
9901528,Green Day,Longview,https://www.youtube.com/watch?v=XeqhccnuG5w,UVR
9901529,Green Day,Minority,https://www.youtube.com/watch?v=nbPqb6E5pSg,
9901530,Green Day,Misery,https://www.youtube.com/watch?v=HuQusSuCBGI,
9901531,Green Day,Murder City,https://www.youtube.com/watch?v=ys3njzZRTV4,
9901532,Green Day,No Pride,https://www.youtube.com/watch?v=esre-09df-M,
9901533,Green Day,Ordinary World,https://www.youtube.com/watch?v=BgOPQZt85Fc,
9901534,Green Day,Peacemaker,https://www.youtube.com/watch?v=sVZk9tOPDnQ,
9901535,Green Day,Pulling Teeth,https://www.youtube.com/watch?v=j9JomY7cuTk,
9901536,Green Day,Restless Heart Syndrome,https://www.youtube.com/watch?v=Wb-KOPkaRSI,
9901537,Green Day,Revolution Radio,https://www.youtube.com/watch?v=orLCgTpPeHE,
9901538,Green Day,Scattered,https://www.youtube.com/watch?v=3D0PDtzWb0o,
9901539,Green Day,The American Dream Is Killing Me,https://www.youtube.com/watch?v=s3tAzcGqVhw,
9901540,Green Day,The Static Age,https://www.youtube.com/watch?v=8mbrRw__0HQ,
9901541,Green Day,Too Dumb To Die,https://www.youtube.com/watch?v=nrwy3MbTWhg,
9901542,Green Day,Viva La Gloria Little Girl,https://www.youtube.com/watch?v=B9Q3k61mXaQ,
9901543,Green Day,Waiting,https://www.youtube.com/watch?v=L0dMe1Xtzd0,
9901544,Green Day,Wake Me Up When September Ends,https://www.youtube.com/watch?v=vgaCRszhyYY,
9901545,Green Day,Wake Me Up When September Ends,https://www.youtube.com/watch?v=YEJauwy-T_I,Original Key
9901546,Green Day,Walking Alone,https://www.youtube.com/watch?v=02lV4pK8DNs,
9901547,Green Day,Walking Contradiction,https://www.youtube.com/watch?v=WF89u2t4fFU,
9901548,Green Day,Welcome To Paradise,https://www.youtube.com/watch?v=fw8uW-XTyk8,
9901549,Green Day,Whatsername,https://www.youtube.com/watch?v=6s4Hb-Si4O4,
9901550,Green Day,When I Come Around,https://www.youtube.com/watch?v=p3921HTlsLk,
9901551,Guns N' Roses,Don't Cry,https://www.youtube.com/watch?v=L3eV3CSj6kw,Original Key
9901552,Guns N' Roses,Knockin' On Heaven's Door,https://www.youtube.com/watch?v=udGPDz2s3Eg,Original Key
9901553,Guns N' Roses,November Rain,https://www.youtube.com/watch?v=KFUW0p50P58,Original Key
9901554,Guns N' Roses,November Rain,https://www.youtube.com/watch?v=DQrtVRt0uNg,"Original Key, Piano"
9901555,Guns N' Roses,Sweet Child O' Mine,https://www.youtube.com/watch?v=TBxAAOOJzL8,Original Key
9901556,Hale,THE DAY YOU SAID GOODNIGHT,https://www.youtube.com/watch?v=G3LEMtjRlPI,
9901557,Halestorm,Dear Daughter,https://www.youtube.com/watch?v=DZSiuI8pN1k,
9901558,Hall & Oates,Rich Girl,https://www.youtube.com/watch?v=vhfdXSfadnw,
9901559,Halsey,Without Me,https://www.youtube.com/watch?v=-D3etuBk4aw,Original Key
9901560,HANAP KITA - Rivermaya,HINAHANAP,https://www.youtube.com/watch?v=9SezgQLadII,
9901561,Harry Chapin,Cat's In The Cradle,https://www.youtube.com/watch?v=jMc4SIu8cFU,UVR
9901562,Harry Styles,As It Was,https://www.youtube.com/watch?v=NSeib6mADMs,Original Key
9901563,Harry Styles,Watermelon Sugar,https://www.youtube.com/watch?v=LKgwC9Rr2VM,Original Key
9901564,Hayley Williams,Simmer,https://www.youtube.com/watch?v=NhkkBkqreIU,
9901565,Hayley Williams,Why We Ever,https://www.youtube.com/watch?v=eviZHClVAQ8,
9901566,Heart,ALONE,https://www.youtube.com/watch?v=1fVlqH7Ed4Y,
9901567,HERO - Taylor Swift,ANTI,https://www.youtube.com/watch?v=ZsTgdlavNpo,
9901568,Howie Day,COLLIDE,https://www.youtube.com/watch?v=q2tIkDIgC1Y,
9901569,"Hugh Grant, Haley Bennett",WAY BACK INTO LOVE,https://www.youtube.com/watch?v=ryL2Qy8NscI,
9901570,Iann Dior,V12,https://www.youtube.com/watch?v=0mJPdOsfbSc,Original Key
9901571,IBIG - April Boys,GANYAN TALAGA ANG PAG,https://www.youtube.com/watch?v=akuw5Baj6KY,
9901572,IBIG - Asin,HIMIG NG PAG,https://www.youtube.com/watch?v=APgcd-nJbu0,
9901573,IBIG - Imelda Papin,ISANG LINGGONG PAG,https://www.youtube.com/watch?v=D6-Iu6LG3Rw,
9901574,IBIG - Jaya,WALA NA BANG PAG,https://www.youtube.com/watch?v=8Etck5wPFYs,
9901575,IBIG NA WALANG DANGAL - Eva Eugenio,PAG,https://www.youtube.com/watch?v=CVsNWEJHtMg,
9901576,IBIG PA BA - Bing Rodrigo,MAY PAG,https://www.youtube.com/watch?v=1SGflPQN1yQ,
9901577,IISANG IKAW - Louie Heredia,NAG,https://www.youtube.com/watch?v=9ZenpgEIqUY,
9901578,Imagine Dragons,Believer,https://www.youtube.com/watch?v=45XL3O8RyZ4,Lower Key
9901579,Imagine Dragons,Believer,https://www.youtube.com/watch?v=sZIkZ3lHBPc,Higher Key
9901580,Imagine Dragons,Believer,https://www.youtube.com/watch?v=9YMeNG5oD88,Original Key
9901581,Imagine Dragons,Bones,https://www.youtube.com/watch?v=cMuKB6W0Aoo,Original Key
9901582,Imagine Dragons,Demons,https://www.youtube.com/watch?v=b5lGCB5uoaE,Original Key
9901583,Imagine Dragons ft JID,Enemy,https://www.youtube.com/watch?v=5jZAHDyS5GY,Original Key
9901584,Imago,SUNDO,https://www.youtube.com/watch?v=hMPnPlsYGiU,
9901585,Imelda Papin,GUHIT NG PALAD,https://www.youtube.com/watch?v=-mTLSg0JM68,
9901586,Imelda Papin,HINDI AKO LARUAN,https://www.youtube.com/watch?v=eoRch-_Y7oU,
9901587,Incubus,11am,https://www.youtube.com/watch?v=MTXEqmImUXQ,UVR
9901588,Incubus,A Certain Shade Of Green,https://www.youtube.com/watch?v=_4pGwE_vplU,
9901589,Incubus,Adolescents,https://www.youtube.com/watch?v=zEYK-0uGzlU,
9901590,Incubus,Are You In,https://www.youtube.com/watch?v=MwnWPJfwI2I,UVR
9901591,Incubus,Black Heart Inertia,https://www.youtube.com/watch?v=bNecmA0rdzI,UVR
9901592,Incubus,Glass,https://www.youtube.com/watch?v=d3qx_7RlTy0,
9901593,Incubus,I Miss You,https://www.youtube.com/watch?v=lBFRLwmaPjA,UVR
9901594,Incubus,Love Hurts,https://www.youtube.com/watch?v=CwG8YMl1MWs,
9901595,Incubus,Nowhere Fast,https://www.youtube.com/watch?v=fBLCDWbCubs,UVR
9901596,Incubus,Stellar,https://www.youtube.com/watch?v=rsKIaY-mYRw,
9901597,Incubus,Talk Shows On Mute,https://www.youtube.com/watch?v=H-a-oDp5YgA,UVR
9901598,Incubus,The Warmth,https://www.youtube.com/watch?v=gKD3NkNGLDQ,UVR
9901599,Incubus,Warning,https://www.youtube.com/watch?v=yqV7-jx7MSo,UVR
9901600,Indecent Obsession,FIXING A BROKEN HEART,https://www.youtube.com/watch?v=n059KzMcAEY,
9901601,Iron Maiden,Back In The Village,https://www.youtube.com/watch?v=0EuQOHywToY,UVR
9901602,Iron Maiden,Children Of The Damned,https://www.youtube.com/watch?v=O-bTt1kynb0,UVR
9901603,Iron Maiden,Fear Of The Dark,https://www.youtube.com/watch?v=-K6tllE_2WI,UVR
9901604,Iron Maiden,Flight Of Icarus,https://www.youtube.com/watch?v=tyCTPcckFUM,
9901605,Iron Maiden,Infinite Dreams,https://www.youtube.com/watch?v=nLkD5AXBoPs,
9901606,Iron Maiden,Powerslave,https://www.youtube.com/watch?v=agLhfA4VChw,
9901607,Iron Maiden,Rainmaker,https://www.youtube.com/watch?v=EF9In4KONwo,UVR
9901608,Iron Maiden,Stranger In A Strange Land,https://www.youtube.com/watch?v=zF4C0lFK3TQ,UVR
9901609,Iron Maiden,The Evil That Men Do,https://www.youtube.com/watch?v=n8R4q-MWl0c,UVR
9901610,Iron Maiden,The Number Of The Beast,https://www.youtube.com/watch?v=4-F2jXaatAU,
9901611,Iron Maiden,The Prisoner,https://www.youtube.com/watch?v=1kav1auKYYc,
9901612,Iron Maiden,The Wicker Man,https://www.youtube.com/watch?v=hHauSj_BUHU,
9901613,Iron Maiden,Wasting Love,https://www.youtube.com/watch?v=XmH_FcepZtE,UVR
9901614,Itchyworms,BEER,https://www.youtube.com/watch?v=ENPQKYtbdN8,
9901615,J Brothers,KUNG SAKALING IKAW AY LALAYO,https://www.youtube.com/watch?v=p4LR71IbQig,
9901616,J Brothers,WAIT FOR ME,https://www.youtube.com/watch?v=7fZqltNC5wM,
9901617,J. Brothers,SANA'Y BIGYAN MO NG PANSIN,https://www.youtube.com/watch?v=V7iIjMtRP5s,
9901618,Jack Black,Steve's Lava Chicken (A Minecraft Movie),https://www.youtube.com/watch?v=YP0eG64pqqE,Original Key
9901619,James Arthur,Say You Won't Let Go,https://www.youtube.com/watch?v=HYjZHF9cE5Q,Original Key
9901620,James Ingram,JUST ONCE,https://www.youtube.com/watch?v=3HZdj3ryDeQ,
